id,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
1HhaWirh7mEWUkKydZab3J,0,0,4,0.0351,0.674,0.744,0.426,0.647,-6.631,0.0939,0.286,129.996,212731
0rRLgTxvwhtZp57u85gS80,1,0,4,0.0349,0.546,0.858,0.0,0.223,-3.796,0.0509,0.382,144.978,188690
6vcXLIg6m9SUe0yBin45pL,1,0,3,0.00497,0.495,0.726,3.39e-06,0.137,-6.979,0.0483,0.0595,128.138,202500
0oDqmcsA1MG7DHah4DAWO3,1,0,4,0.0216,0.708,0.913,0.473,0.281,-3.756,0.143,0.108,130.031,208615
506PTgHfCTNiJFUC6iUNWk,8,1,4,0.00116,0.568,0.896,2.42e-06,0.401,-4.492,0.0898,0.0756,126.969,183336
3A42LRYve0ps3gJe0EFf0U,7,1,4,0.0237,0.687,0.897,0.0503,0.28,-5.125,0.0327,0.224,127.972,204893
2U7gWrwSqKuFQ7S56MQEXh,5,1,4,0.00919,0.578,0.933,0.927,0.0446,-5.154,0.0395,0.0694,129.991,197468
5FeaHySuS0bWG2XU0xeMQ3,0,0,4,0.0126,0.589,0.813,0.317,0.23,-5.617,0.0493,0.18,129.968,150707
2UOYNi7iR5c06ZuFolVjEP,7,1,4,0.0124,0.651,0.921,0.0047,0.441,-2.695,0.0825,0.46,125.978,213333
6pruvghEErav9OUjArABKZ,8,1,4,0.000732,0.715,0.948,0.0206,0.315,-4.887,0.0532,0.165,129.969,175846
7lkCpDjuH7oQwRLS0oaLK9,5,1,4,0.000191,0.601,0.866,0.0882,0.03,-5.58,0.0604,0.383,129.909,186466
577JoRp00ekKprnWObVcNp,1,1,4,0.00946,0.608,0.922,0.88,0.0837,-4.282,0.0411,0.0926,127.963,234364
5H8G4thtpwneBK0EuYArAr,9,0,4,0.00407,0.41,0.887,0.00419,0.428,-10.809,0.0598,0.326,131.259,73197
0W8zjgSDMDuxeoc6oD84qC,7,0,4,0.0747,0.755,0.562,6.38e-06,0.484,-7.348,0.102,0.263,125.984,182505
6D19Wd7MI06iMtjTj6aEpP,5,0,4,0.0152,0.645,0.972,0.861,0.123,-5.729,0.0777,0.0447,128.012,200652
4okBDxxCXBqW7Pmxh7xMsZ,4,0,4,0.00332,0.602,0.934,0.835,0.169,-6.796,0.0585,0.0676,127.996,272091
3dMiFmz4IHGJiU7ADr39gk,4,0,4,0.542,0.696,0.772,0.0,0.157,-4.587,0.274,0.708,162.111,174489
2WeBfqjQexoMjDgVHob78j,6,0,4,0.0157,0.748,0.57,0.000886,0.0384,-5.316,0.126,0.489,128.019,351627
09HFHm5Nle51sBIlOct1X3,11,1,4,0.000341,0.601,0.74,0.0512,0.0937,-6.388,0.0423,0.103,129.974,246534
18t0s1izyRlwXz4H888Sse,1,1,4,0.00594,0.557,0.793,3.62e-05,0.0853,-3.923,0.0424,0.326,130.029,165346
6jQMBrEohaxqj8Et19pUGU,6,0,4,0.0249,0.415,0.857,4.13e-06,0.41,-3.204,0.074,0.285,127.986,230061
721U6yqimEGoMGAD19tQ57,8,0,4,0.159,0.533,0.734,2.11e-05,0.208,-5.73,0.0641,0.232,128.052,208125
6lDPC3e9AbOga1ny4tvmOP,6,0,4,0.0143,0.697,0.855,0.016,0.0405,-6.207,0.0468,0.361,127.977,343123
5kPNKbGgiCeeM1V7lJGuOg,1,1,4,0.0174,0.534,0.683,0.0502,0.624,-5.976,0.0646,0.2,129.945,181024
2YaUW5fQHF1ZKjqhL1mT6z,4,0,4,0.0243,0.6,0.816,0.0,0.551,-4.586,0.076,0.17,127.995,191242
1FxKsPUK2T8yoszsEoaKpJ,0,0,4,0.0146,0.572,0.744,0.118,0.262,-5.954,0.0601,0.0748,129.997,166048
0lakC5zAoeUcZiTUoZCphP,2,1,4,0.00202,0.422,0.786,0.00966,0.11,-6.397,0.0566,0.0677,133.792,194767
3OtvNVVuwbbPmgCo4wJ7zb,0,1,4,0.00425,0.702,0.614,0.00607,0.131,-7.565,0.123,0.233,127.989,382625
6yAS7HJfwxfL9n9m7vtRng,2,0,4,0.000475,0.509,0.788,1.92e-06,0.0905,-7.237,0.0398,0.185,126.969,191657
6hftcPUl693pHBtHezXlHv,4,1,4,0.00397,0.595,0.971,0.0128,0.395,-2.62,0.107,0.233,128.091,224760
5fmExWIqFK85JbRGCKhaFm,5,0,4,0.0299,0.656,0.923,0.00539,0.127,-2.84,0.119,0.131,128.024,295332
2mmMLubpqJpLpSYZPxv7iJ,5,0,4,0.000795,0.595,0.938,0.412,0.405,-4.039,0.168,0.128,129.972,169854
3VhoUdcVXDD7JAAnmmNiE3,8,0,4,0.0002,0.787,0.588,0.000269,0.0311,-5.184,0.149,0.29,128.016,322778
5uosiMGedkuwt3nNizdhbQ,2,1,4,0.00226,0.675,0.849,0.0104,0.116,-6.556,0.0513,0.313,129.012,334893
5j822Go7nbhe8oiQsUmjg2,11,1,4,0.000326,0.619,0.82,0.922,0.115,-4.704,0.0561,0.216,127.961,264014
0gt4Xlb6shIqYMwmBysI9i,11,0,4,0.0222,0.617,0.689,0.843,0.0896,-6.748,0.0416,0.21,127.997,394786
65XitWlho5IzqqDvAH9nib,9,0,4,0.00488,0.634,0.85,0.000849,0.096,-5.013,0.0532,0.166,130.067,212299
2XEC4IG3atI6FpUrrSTkq2,5,0,4,0.00921,0.626,0.889,0.58,0.397,-4.27,0.0594,0.256,130.036,177231
5y9LGKDXplJLUZzJsOp5PJ,0,0,4,0.0319,0.694,0.737,0.684,0.104,-7.071,0.0401,0.348,128.019,406885
13gUcj1h5gA4VnzCNdFcPX,6,0,4,7.36e-06,0.516,0.861,0.945,0.115,-11.77,0.0975,0.304,130.059,59083
757aFYvUAl2PdIh4cuJzq6,6,0,4,0.0113,0.645,0.908,0.921,0.662,-5.541,0.0353,0.112,128.012,412573
2GqjpALF2pDwlkpOCfT88R,11,0,4,0.0401,0.6,0.927,0.382,0.384,-3.094,0.059,0.0399,128.041,200645
0USVM6Sf6nqHEo5TwPDJcA,9,0,4,0.000198,0.49,0.712,0.823,0.0793,-13.105,0.0414,0.185,131.956,179840
6cgpIyXsaLeXee5jLuji3E,5,0,4,0.0538,0.35,0.947,0.0,0.211,-5.328,0.115,0.154,149.913,186334
2OVTFYSQHhsUxQGG7PM2Xf,6,1,4,0.000286,0.421,0.86,0.0263,0.162,-6.526,0.126,0.244,130.001,326788
3BlTcuUZ8quAss5buuTzXz,9,0,4,0.000563,0.427,0.668,0.359,0.508,-16.217,0.048,0.171,130.899,73291
31PWpcxqYLgGaPAkoLVnZh,11,0,4,0.0494,0.803,0.924,0.446,0.103,-1.286,0.284,0.358,130.003,363707
6lGCNTZ65LBIqmMqDFfSO7,9,1,4,0.00167,0.542,0.816,0.147,0.128,-10.106,0.0521,0.279,130.032,73846
591nHHHzZl1NLt9PMKpinM,6,0,4,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,0.638,127.946,208320
6N6BTxTwykM2YI06SeL1ap,7,1,4,0.139,0.623,0.681,0.0,0.0946,-3.49,0.0268,0.453,121.98,215336
1Gx6oQEiS4h5e7ltUDN1jc,8,0,4,0.383,0.58,0.745,0.0,0.25,-4.915,0.048,0.612,150.103,149200
1MqBckcnN45W32KSSHnylW,0,0,4,0.0494,0.726,0.775,0.000457,0.359,-6.903,0.0687,0.575,121.947,182951
0ovADiujzL4nfAhEtZ8WVc,10,1,4,0.0206,0.576,0.948,1.26e-05,0.712,-4.007,0.0496,0.387,128.026,180937
6U9ajbuK8CvXEGKtco10sp,0,1,4,0.258,0.513,0.825,0.0,0.218,-3.022,0.0384,0.366,127.95,169570
7iydGgbqWUwYQNKiUXaoWq,3,0,4,0.0142,0.609,0.798,0.000573,0.155,-3.759,0.0342,0.305,126.137,209500
2gqzTQEn4g5ly0n5ScdMx0,6,1,3,0.00236,0.382,0.698,5.24e-05,0.108,-3.409,0.0374,0.151,127.816,234609
14jzucHhmoUhlzhWeQNAV6,6,1,4,0.00816,0.37,0.975,0.698,0.214,-4.164,0.107,0.0712,125.962,192381
4mAFdxKaADfs3t2K0QCOXv,2,1,4,0.097,0.533,0.807,0.0,0.0608,-3.597,0.0457,0.369,125.025,253440
6qTP59Amjny78Qd8zayuNW,3,1,4,0.0574,0.614,0.98,2.51e-05,0.086,-3.61,0.199,0.179,127.062,145039
1sh6lL6cmlcwhqZKGiKBua,6,0,4,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,0.638,127.946,208316
4LSkEJ5P5MV0y3PZqw7guJ,1,1,3,0.301,0.518,0.577,0.0,0.0639,-8.053,0.0621,0.462,79.253,162925
0kA1eiBk1ZZumtKnSXWAR5,0,0,4,0.14,0.667,0.69,0.0,0.0932,-7.682,0.075,0.371,116.068,196000
3wRN73sbORefhVm77aCaff,11,0,4,0.00703,0.552,0.646,0.0,0.356,-6.184,0.0498,0.523,126.06,187381
607LPTiSK035S6ymPYSldu,3,0,4,0.0142,0.609,0.798,0.000573,0.155,-3.759,0.0342,0.305,126.137,209500
4fK2NU9UyQJV74ZGiSVYsr,9,0,4,0.175,0.447,0.684,0.0,0.478,-4.721,0.09,0.437,125.655,175312
4j5oym5wl44NwTOVT9ERhS,1,0,4,0.0122,0.563,0.882,2.09e-06,0.0641,-4.755,0.0596,0.296,125.043,181147
7r4nPsLToVIPdsiEeZKF6Y,11,0,4,0.532,0.739,0.622,0.0,0.0508,-5.382,0.0394,0.615,119.992,217804
15czHLdg2X2XbtSNxXIo09,5,0,4,0.016,0.685,0.902,5.01e-06,0.147,-2.778,0.0429,0.472,104.979,168000
2bsyecmZCgdlsCZ3sWVZ99,5,0,4,0.328,0.642,0.834,0.0,0.509,-5.529,0.269,0.606,127.881,178125
2KtOOW1DN1D0AJTkJmfq3M,4,0,4,0.0163,0.344,0.865,5.8e-05,0.105,-5.84,0.222,0.205,128.07,202969
09W9ZVEsg5VjGva2lM21dl,8,1,4,0.000405,0.587,0.97,0.772,0.202,-4.512,0.216,0.146,128.069,145714
7rlWn3RSxQ5hsRovFAxoPh,8,0,4,0.0337,0.596,0.76,0.0,0.16,-5.297,0.0696,0.228,125.89,198095
1a0epgBNaSl5njG8E8SGtX,7,0,4,0.0071,0.501,0.784,0.000257,0.155,-4.292,0.0417,0.216,128.052,225937
4mQguXNyYYycDFlLPgP4pS,3,1,4,0.352,0.545,0.657,0.0,0.116,-6.148,0.0572,0.341,126.028,208690
3SGebd91gbpKanqQ2Yg9F1,0,0,4,0.0609,0.584,0.707,0.0,0.12,-3.671,0.0458,0.186,127.905,195704
65yj7fvJxhNZu9M8SAExOk,11,0,4,0.00707,0.788,0.975,0.773,0.106,-4.71,0.174,0.47,127.983,341298
51hjtoMJE53TzJsKlOOoG1,3,1,4,0.0106,0.471,0.762,0.0,0.489,-2.646,0.0468,0.343,128.12,200574
1uTqxBGvEiffBv41ih1nYB,6,0,4,0.0387,0.726,0.991,0.088,0.0735,-3.995,0.0995,0.0673,127.977,172500
3nD6hpOexPDS1LHtoL7bPM,8,1,4,0.249,0.608,0.695,8.26e-06,0.59,-6.215,0.0661,0.636,161.804,196223
2SvB51IGKJkEYBTglXdQiw,4,1,4,0.0264,0.403,0.81,0.000247,0.172,-6.461,0.0606,0.315,105.61,226331
1rKpNxVQkQO6JKdsiZHTqJ,2,1,4,0.000221,0.612,0.984,0.472,0.188,-5.317,0.0782,0.25,126.028,167619
5qIzTkMpgEFfvkDdr9zJzg,9,1,4,0.00569,0.593,0.907,0.000637,0.161,-7.782,0.0477,0.233,124.986,177889
1JmCTYRap2IjFSSWKqluwF,1,1,4,0.000929,0.563,0.995,0.634,0.134,-4.472,0.149,0.0398,125.076,180480
5qaPTVfyLoX9cqd0aLQwBB,0,0,4,0.0685,0.695,0.651,0.0,0.105,-7.279,0.0543,0.289,133.933,183246
4HQoLFMKdxlpEKhd0JVgtW,5,0,4,0.113,0.746,0.944,0.354,0.343,-2.959,0.0951,0.553,127.977,185625
5jENp0YwSkdQt9VbYI0DAC,9,1,4,0.939,0.606,0.315,3.77e-05,0.0941,-10.306,0.0302,0.191,102.067,231427
2d3fNzMA3aUqeRFWHqzbHd,4,1,4,0.00367,0.54,0.701,0.0,0.296,-6.112,0.0533,0.427,167.012,208024
0MhpDmkfOVatZlPYduw3Rm,0,1,4,0.00289,0.583,0.939,0.305,0.177,-4.928,0.0368,0.168,126.016,204187
0GYvUa9kz7wNTs3qqfK3Gb,11,1,4,0.0206,0.604,0.704,0.0,0.341,-5.807,0.0634,0.329,128.053,186562
2RnZau79qB9ZAtOqZRAGDd,7,1,4,0.0004,0.568,0.968,0.397,0.0954,-3.772,0.109,0.313,125.998,170495
3HmUbAega9BEplbCS75RUh,9,1,4,0.314,0.603,0.818,0.0,0.0861,-4.721,0.042,0.574,149.952,209600
2oodk6YHg3qONm0vyXc1Ti,0,0,4,0.211,0.589,0.817,9.27e-06,0.162,-3.135,0.0534,0.61,127.924,189375
5EbITZyzQ51x4y5vgTCoGw,9,1,4,0.25,0.503,0.704,0.0,0.0771,-3.218,0.0339,0.114,127.945,202542
7pbNRhKZ9CMttbcrNoqdHx,3,0,4,0.0786,0.587,0.647,0.00342,0.118,-7.718,0.0375,0.271,125.991,200119
0mOUCPwinFXFJrX5Kw2CsA,2,1,4,0.059,0.511,0.716,0.0,0.214,-4.028,0.0572,0.226,124.947,188160
3DRO7mNexOUzVuzstSAMvX,1,0,4,0.031,0.648,0.699,0.0,0.119,-5.89,0.0296,0.371,105.05,178286
2YvQO5jfnT29NL2dUwY0ou,4,1,4,0.153,0.398,0.945,0.0,0.36,-1.776,0.179,0.489,149.942,180952
1tXBMzTlhwycDiUDnHgTyo,2,0,4,0.00115,0.597,0.909,0.0828,0.911,-5.302,0.0744,0.087,128.008,302000
3LmiKN6q3OwFD3sV8rhkk2,1,1,4,0.00032,0.625,0.994,0.0461,0.767,-1.689,0.0501,0.35,125.032,173333
2kmUFYCzycnGRSjZgwCfWo,9,1,4,0.0221,0.751,0.489,0.0385,0.0484,-5.321,0.0586,0.47,127.997,455625
2O5nUHrtyIAmUyzRUaRHO5,11,1,4,0.044,0.614,0.805,1.85e-06,0.362,-5.162,0.0504,0.395,125.906,188437
1G0wfuX5JUYIh7UfJj1vy9,3,0,4,0.0538,0.593,0.705,0.604,0.114,-7.733,0.0465,0.103,126.155,264844
3l2xQwzdNcor10Pz49JqeN,8,1,4,0.00164,0.703,0.684,0.000378,0.0744,-6.532,0.0778,0.217,126.027,346930
5DA791hINOacGeeYqWuxCU,8,0,4,0.295,0.526,0.878,0.87,0.0981,-6.035,0.0366,0.449,124.991,225000
3IOvs8528ie9laMQO4PLPD,1,1,4,0.00222,0.606,0.952,0.0683,0.293,-3.391,0.0652,0.29,127.965,154687
5MnkhumYJRLvLdEzIqkfWy,8,1,4,0.00164,0.703,0.684,0.000378,0.0744,-6.532,0.0778,0.217,126.027,346930
4sOquvcitE277a9pUdAOGE,0,1,4,0.002,0.685,0.995,0.509,0.324,-3.125,0.0834,0.124,126.007,179048
4Fc0Fvdtqc29WdfDJSQ7ID,9,0,4,0.338,0.768,0.632,0.908,0.0989,-7.406,0.0385,0.372,125.978,236190
72i3p9zqFI2Z41UF8jlTHq,3,0,4,0.0146,0.367,0.816,0.0,0.232,-4.012,0.121,0.45,118.84,199922
4teHQ0Z69VHX0JFWw7p0It,4,1,4,0.0703,0.592,0.758,0.0,0.162,-4.612,0.0811,0.451,124.963,211440
1dIeF285vgw6eg9OTIGnq0,3,1,4,0.142,0.546,0.778,0.0,0.126,-4.692,0.0399,0.296,126.997,208828
4P6XPHWXGUo8XH4o8e0cJh,3,0,4,0.0787,0.603,0.676,0.0,0.0466,-3.697,0.0395,0.324,125.064,207882
6epEETcPidP9o6YoILQQPc,10,0,4,0.00247,0.648,0.9,0.0638,0.0913,-3.771,0.0791,0.335,128.028,335714
3EbPqARk1FcLsDWBDpAC0q,10,0,4,0.0298,0.702,0.931,0.515,0.0818,-4.896,0.0904,0.199,123.963,181935
39SAR2aRZiNOFS5e9T76g8,3,0,4,0.0153,0.527,0.885,0.000686,0.405,-7.017,0.087,0.282,128.057,225000
2x6hopxvQkOzZTBdEMyUO2,2,1,4,0.00301,0.691,0.982,0.195,0.244,-2.894,0.13,0.364,128.03,330013
0woAbJ3kFmW3Z8boH8xOBN,2,1,4,0.0021,0.565,0.831,0.63,0.63,-7.252,0.041,0.0399,126.008,189750
4sYCPbTRo0AKvFt7RD4ljp,5,1,4,0.00114,0.619,0.945,0.862,0.0676,-3.272,0.0438,0.2,126.004,179048
0k2eD3lSO9fGuhGtVoAGFr,0,0,4,0.0251,0.642,0.848,0.000915,0.053,-3.641,0.0414,0.337,127.017,336378
7wz2QMEIn4ir3lFJdQ1qil,0,0,4,0.00988,0.676,0.887,4.61e-05,0.347,-2.484,0.0628,0.218,127.983,337500
2MGi3NTh4p8RPTw4POMcxf,7,1,4,0.0587,0.568,0.805,0.0,0.209,-4.108,0.0315,0.365,125.99,243810
26JXZORQIcEd5qQiu3qIO2,6,0,4,0.0232,0.567,0.895,0.0,0.159,-3.08,0.0984,0.434,127.835,208051
3xggcKM7yhea3E7GEm9qxL,0,0,4,0.0243,0.664,0.883,0.000715,0.0743,-2.784,0.0643,0.228,127.963,386250
4SmUpgxG3F2hCEMYlmCrZC,0,0,3,0.0167,0.648,0.708,0.0167,0.215,-2.243,0.0447,0.153,128.048,180000
33kWaJK15cNSfTxkPsSQkw,3,1,4,0.0292,0.525,0.873,0.0,0.0912,-6.202,0.103,0.261,127.955,211406
4V5bFVfjjWvQVFH2MutzWN,1,1,4,0.0367,0.756,0.904,0.872,0.119,-4.477,0.0619,0.12,126.021,335238
5eYOEktZiZB7YK39e8jJD0,9,0,4,0.0553,0.585,0.933,0.000546,0.101,-3.406,0.046,0.311,127.955,306797
7MWF4pI6ntoSfgPWjz8Lj9,10,1,4,0.00441,0.592,0.827,0.000471,0.126,-5.061,0.0391,0.18,127.951,225000
3lQJ6EFHBREh4b7K4HluHh,1,0,4,0.00559,0.537,0.76,2.28e-06,0.0469,-6.185,0.066,0.247,127.847,251250
1NQh05GNKN2tMpUZaFxTjJ,6,1,4,0.000891,0.535,0.731,0.00106,0.157,-3.547,0.111,0.364,127.938,298125
1qCeqLIDEdgGiHsRc6uPmk,9,1,4,0.0221,0.751,0.489,0.0385,0.0484,-5.321,0.0586,0.47,127.997,455627
2f9Rl0yjWUNCM6E1jqGFgR,9,1,4,0.25,0.503,0.704,0.0,0.0771,-3.218,0.0339,0.114,127.945,202542
1H0I9jwGg2gkzJASlfYVpE,1,0,4,0.0265,0.479,0.926,0.00606,0.0726,-3.118,0.0576,0.435,173.91,205862
06Osbg1zggLdQWxX1aGu55,8,1,4,0.00105,0.67,0.893,0.0175,0.655,-2.645,0.0409,0.649,126.991,311965
4s2M9DGVUgNGMFazE2PmnH,6,0,4,0.0106,0.717,0.796,0.0157,0.13,-6.177,0.0484,0.419,127.991,340509
13VrcHjNTmahWjqhtYWvvn,8,0,4,0.00818,0.558,0.806,0.0,0.0641,-5.725,0.0574,0.341,113.503,164000
1YF1GPwrc992HcrsheoBE5,6,0,4,0.00672,0.386,0.888,0.532,0.288,-3.651,0.0427,0.0372,135.713,328125
643zcsE7vA53LOJ9oiX8ry,8,0,4,0.000203,0.545,0.978,0.875,0.178,-4.885,0.0643,0.097,128.01,198750
7MANJNhSIP8j7AAGPkk5Rb,0,1,4,0.00289,0.583,0.939,0.305,0.177,-4.928,0.0368,0.168,126.016,204187
3NVwhpKXIg1CJ8HwY0T9ok,4,1,4,0.0887,0.389,0.864,0.0,0.705,-2.032,0.0518,0.441,121.323,197857
6FmTwwT9j1S5N75rqw0ca3,11,0,4,0.0505,0.634,0.738,3.66e-06,0.621,-7.777,0.0858,0.67,125.958,173011
43MRQhXKMz3yJ8PwT4llCH,0,0,4,0.00549,0.788,0.775,0.842,0.148,-4.563,0.266,0.285,125.966,340952
25WHTFj0i4S84IZwCXHE34,0,0,3,0.00214,0.813,0.727,0.081,0.0906,-2.902,0.0476,0.278,128.005,308305
0tNE2Ziyd8hgqXOFY7nm10,9,1,4,0.939,0.606,0.315,3.77e-05,0.0941,-10.306,0.0302,0.191,102.067,231427
71JQTVPcqM2ovfynjG6WFX,9,1,4,0.0162,0.703,0.525,0.415,0.0487,-5.842,0.0522,0.394,127.998,455625
00j1gfM5jpnDvApVAURxkY,0,0,4,0.0932,0.641,0.829,9.94e-05,0.594,-2.784,0.0497,0.592,128.011,240000
5HzdAImXS6eXGxXe10Pyea,7,1,4,0.298,0.657,0.933,0.0,0.28,-2.34,0.367,0.327,125.958,220480
3dSihH19Wvud0OrRMQUtzI,7,1,4,0.000536,0.667,0.904,0.283,0.26,-4.934,0.107,0.242,127.978,257040
23pMAEE6Fl5W6nETFT0tmS,5,0,4,0.00139,0.546,0.887,0.0424,0.606,-4.694,0.0799,0.436,125.983,219653
7090tYPC3UiSg7sdE6oGti,4,0,4,0.0688,0.774,0.918,0.21,0.395,-2.012,0.131,0.115,128.01,330471
28KEsDE8EzbFGMPqFXylJL,2,0,4,0.102,0.492,0.789,0.000229,0.0994,-4.897,0.0587,0.3,126.003,318082
7CpG1jKpl17agPBzHx6clJ,9,1,4,0.967,0.551,0.321,0.93,0.0956,-15.04,0.0342,0.215,102.023,237093
4frE1PBXDgruojjzF51B0M,11,0,3,0.00652,0.424,0.927,0.0294,0.39,-6.379,0.0999,0.268,125.039,226560
6YIduwRZvUKZiN9Al7OkHx,0,0,4,0.0591,0.639,0.83,4.3e-05,0.0331,-2.634,0.239,0.398,150.051,160000
3e7Zzew7PXbAtrUY51rD3d,8,0,4,0.0288,0.51,0.938,0.0,0.253,-2.69,0.0512,0.649,150.013,189600
044qVXOpO3uIOSrblVvMSk,11,0,4,0.00686,0.725,0.868,5.36e-05,0.115,-4.448,0.0344,0.55,120.02,197346
6rpvFVmH90rMhrc9BDNifs,11,0,4,0.000989,0.875,0.932,0.00666,0.658,-5.078,0.0745,0.83,128.017,341270
0cQtAmkExMXNg4GrEDhFKd,5,0,4,0.00791,0.733,0.986,0.888,0.36,-2.148,0.23,0.435,127.986,312246
70VfLXHrPC4mtjq2JHqYSE,0,0,4,0.039,0.609,0.925,0.00109,0.0468,-3.34,0.111,0.46,147.986,327568
37ROa71bglF3Xrwqbt7Vx3,7,1,4,0.0132,0.686,0.892,0.325,0.134,-4.162,0.11,0.629,128.039,180062
3CH8paGu6YftRljkhCJZ9u,0,0,4,0.00549,0.788,0.775,0.841,0.148,-4.563,0.266,0.285,125.966,340952
2vWmfoI0DRue4FPZOUzo5R,2,0,4,0.00114,0.607,0.91,0.0891,0.912,-5.299,0.0711,0.0797,127.968,302000
3d3dJIjpHQg4DLC0rYlC70,11,1,4,0.00092,0.655,0.991,0.897,0.0441,-2.655,0.0735,0.417,128.02,275625
4K0HffnMdat4GYeKNim0yM,5,0,4,0.0556,0.762,0.723,1.84e-05,0.086,-5.275,0.0831,0.561,128.0,337200
7qlMFAGA90wJA7T1txvLI2,8,1,4,0.0219,0.758,0.937,0.345,0.127,-0.01,0.0665,0.298,140.028,255096
4OdiHCJPAE05XgUkBSjAcC,8,1,4,0.0539,0.704,0.899,0.00528,0.0375,-2.589,0.0868,0.476,149.972,236000
3l9z8HIv1CIVCMwRHYXzwN,9,1,4,0.141,0.648,0.876,0.0318,0.0566,-5.042,0.0497,0.18,127.998,309357
3f9TG0xtE3FZSYf1WD4dAZ,7,1,4,0.00572,0.671,0.998,0.204,0.0621,-1.259,0.164,0.152,127.995,250313
2Apd54HZnTU05neEnisfqe,6,0,4,0.134,0.525,0.704,8.63e-05,0.172,-7.14,0.0454,0.398,128.014,209960
18rxIS5i3Yzkb6EVP5mH3U,2,0,4,0.106,0.432,0.656,4.28e-06,0.126,-4.201,0.0453,0.164,124.738,240893
6EU3sQDvw0WDdFRhHvGuVT,2,0,4,0.0149,0.777,0.848,0.914,0.255,-5.133,0.0611,0.209,127.996,375007
391xBNZ9f3r12ns8thAatd,2,1,4,0.00374,0.63,0.82,1.08e-05,0.0436,-4.265,0.0423,0.205,124.927,357118
2uaSFwufXiS5OuuN4sqFGv,11,0,3,0.985,0.367,0.0367,0.944,0.0919,-23.052,0.0404,0.0814,69.542,211620
0mK6UUHnQi0Jhu0IB319LO,6,0,4,0.00393,0.353,0.742,0.0,0.0846,-7.389,0.0393,0.166,79.033,355653
3ehsy345m4XHuRFPBlC0hn,10,0,3,0.368,0.574,0.604,5.32e-06,0.189,-7.977,0.422,0.525,91.29,154250
5Y78LthRryZ9fNoXNCb2kg,9,1,4,0.00123,0.384,0.877,0.00199,0.213,-4.495,0.102,0.255,173.856,197958
4f5FmFA3ydOQasaeJgsy9x,10,0,4,8.27e-05,0.409,0.987,0.0,0.384,-4.126,0.123,0.201,139.954,184312
0ph30wfmwGK7l8nANE2SgT,6,1,4,0.0041,0.546,0.947,0.000981,0.222,-4.633,0.4,0.232,150.06,223700
1PhvTwusCB7hHCLrP8mrll,1,0,4,0.00196,0.69,0.497,3.46e-06,0.177,-8.4,0.215,0.403,108.116,210787
6QonLH4JR5jpbLRKGAiTXc,0,1,4,0.00123,0.362,0.881,0.476,0.184,-4.249,0.0431,0.445,168.025,233659
4N9rWgx0DNdoPiBh874QLw,9,0,4,0.341,0.331,0.541,0.326,0.109,-8.788,0.0358,0.373,140.097,171483
7CkkanTnruaIshtEyylnxl,5,0,4,0.00215,0.586,0.897,0.635,0.104,-4.771,0.0601,0.253,130.092,278769
1GIAyt7UEC63tHYl3cTCBA,6,0,4,0.852,0.339,0.561,0.432,0.0941,-7.237,0.0533,0.333,84.04,144029
3uzBIa4S8tzrP1Gbf2IAvl,1,1,4,0.155,0.892,0.57,0.0,0.338,-7.372,0.49,0.649,150.0,123984
6HVaqcOaFyN7g6PiSuETqy,5,0,4,0.0103,0.691,0.918,0.494,0.204,-6.021,0.135,0.0983,128.022,152103
069rXnveoyvu9yVDQJI6AG,9,1,4,0.0462,0.671,0.905,4.7e-06,0.165,-1.979,0.0384,0.558,106.976,193898
1nSIYqlekzwFovP3WThvJ8,2,1,4,0.0319,0.462,0.937,0.0,0.163,-3.123,0.0432,0.188,150.012,152735
2n2I879BLl8wWOuiN6HLvx,1,1,4,0.000481,0.621,0.927,0.655,0.0617,-5.278,0.0571,0.217,129.964,144000
53CjHKT4z8Nh9a1PKysRA0,1,1,4,0.00018,0.646,0.937,0.102,0.0935,-3.269,0.0534,0.0597,128.013,247536
6dPtcqWFMP6MIGNW2O1YRI,4,0,4,0.0224,0.378,0.862,0.000903,0.972,-6.324,0.0654,0.27,80.399,347680
6WkJaqyPCUIrX4GMIwpZg1,4,0,4,0.00254,0.388,0.856,0.0653,0.358,-3.193,0.0381,0.537,80.818,269166
5fMXAoKCio0mRDOR0AJwlc,1,0,4,0.278,0.554,0.466,0.952,0.11,-12.019,0.0268,0.104,89.021,185213
5Dbba2692DlVm5iFLJ9WEk,8,1,4,0.00131,0.641,0.881,0.00453,0.0811,-2.692,0.0402,0.197,129.959,243757
2GQoArfSqabthvYmQTxk6l,4,1,3,0.00176,0.286,0.45,0.708,0.287,-13.812,0.0365,0.412,151.463,221600
3qlupKUtHsQIzq60chIlo0,11,0,3,0.899,0.278,0.197,0.119,0.115,-13.133,0.0388,0.136,74.387,274250
4hs93XgJ6MpmNdTAD9KU9I,9,0,4,0.01,0.545,0.887,0.521,0.111,-4.501,0.0553,0.79,121.98,224939
5iRq0wAibBOBhMkMdAbVcu,1,0,4,0.152,0.318,0.929,0.902,0.123,-3.666,0.0703,0.18,179.923,326667
6XPqAPJB7wv0q61g41MG5G,8,1,4,0.0838,0.893,0.459,0.0,0.484,-12.253,0.521,0.398,129.987,184216
