id,name,popularity,genre,album,artists,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
5Nu4qLevCMGb6C0r2kZvpE,Late At Night,20,power-pop,Big Red Letter Day,Buffalo Tom,7,1,4,0.0127,0.427,0.765,0.0,0.207,-8.276,0.0396,0.268,132.627,238533
4StWxcSAFbWQoI290UDUUW,The War,14,power-pop,Beauty & Ruin,Bob Mould,7,1,4,0.00126,0.348,0.951,0.00162,0.352,-5.257,0.0703,0.186,149.978,220787
0BkfgzhxeFtLBbmTjbPJ97,Lump,34,power-pop,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,The Presidents Of The United States Of America,6,1,4,0.00468,0.499,0.873,0.0,0.165,-3.902,0.0386,0.864,142.726,134200
3aw0JYpwqVXDslUovmknRW,Dance Floor,26,power-pop,Travellers in Space and Time,The Apples In Stereo,0,1,4,0.0301,0.691,0.803,0.0,0.24,-4.684,0.0295,0.954,128.033,242933
1mUKvz1MGCF9lnQ5szWgGk,Pariah,5,power-pop,A Lick & A Promise,Silver Sun,5,1,4,0.0372,0.595,0.905,0.0,0.094,-4.343,0.0528,0.484,125.072,135587
5UBq9iGT7lfpibWr7KKqKe,Girls Talk,49,power-pop,Repeat When Necessary,Dave Edmunds,1,1,4,0.0899,0.57,0.802,0.0,0.0318,-10.099,0.0313,0.893,128.843,209267
1PfQfL7IaP3WCo1bgqB8Ar,I Wanna Take You Home,8,power-pop,B-Sides,Nada Surf,2,1,4,0.000236,0.421,0.788,0.000151,0.174,-7.121,0.0298,0.45,101.971,219347
1gY4pfI3XYnOXgj3DaPuPH,Last Honest Face,3,power-pop,Plants and Birds and Rocks and Things,The Loud Family,6,1,4,0.0119,0.584,0.753,0.0575,0.102,-9.156,0.0385,0.642,115.611,284733
7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,62,power-pop,In Heat,The Romantics,9,0,4,0.0289,0.72,0.967,0.000345,0.142,-4.434,0.0343,0.977,129.766,235093
7LdKMBKthcdBnAqlAIGqCB,See A Little Light,37,power-pop,Workbook,Bob Mould,2,1,4,0.0168,0.552,0.774,0.0,0.0701,-9.106,0.0292,0.783,110.906,212067
1GYcoE9B9vtKYycORnHP2t,Like The Sun,0,power-pop,Chords Of Relief: A Magic City Relief Effort for the Victims of Hurricane Katrina,Lolas,9,0,4,0.000337,0.344,0.72,0.436,0.114,-10.102,0.0434,0.595,95.464,178347
3y3Im1jd0nGtAkrrhnOKNB,Shame On,0,power-pop,New Debut,Frisbie,0,1,4,0.0058,0.637,0.472,4.13e-06,0.139,-6.656,0.0291,0.731,145.97,308867
0jQzOBnuiPJvOfxBADKeFM,Rock and Roll Is Dead,11,power-pop,The Rubinoos,The Rubinoos,7,1,4,0.168,0.499,0.846,9.28e-06,0.0745,-4.855,0.0554,0.546,136.155,175880
185HpwEmE2PvskI2NxWLKS,She's With The Band,3,power-pop,A Lick & A Promise,Silver Sun,11,0,4,0.0243,0.44,0.886,1.06e-05,0.153,-6.661,0.116,0.495,129.961,247640
37dFubnYNNBBbVlcc6d4Tb,Beauty and Sadness,14,power-pop,Beauty and Sadness EP,The Smithereens,1,1,4,0.0186,0.408,0.75,0.0,0.249,-8.206,0.0358,0.743,126.972,204693
42Eik5J9cI4lgBTm4oUfpS,Greatest Foe,2,power-pop,The Upside Of Down,The Tories,10,0,4,0.0191,0.485,0.814,4.74e-06,0.252,-3.424,0.0409,0.169,105.029,286467
0vPHG683FAXKX1S0NqqX9x,Better Save Yourself - Alternate Mix,4,power-pop,I Am the Cosmos,Chris Bell,11,0,4,0.000253,0.163,0.563,0.00045,0.34,-9.526,0.0375,0.173,163.757,281370
51VYzDdWlgKZxX76glQoI6,Stay Away from Downtown,17,power-pop,Researching the Blues,Redd Kross,2,1,4,0.00023,0.339,0.984,0.000156,0.347,-4.071,0.0791,0.219,143.091,218000
6E8hhcSnvtevktpFSnHmjK,Sister Havana,43,power-pop,Saturation,Urge Overkill,5,1,4,0.000983,0.591,0.803,0.0537,0.0659,-8.874,0.0325,0.729,136.769,230800
2LGAbm0xHNu7scBDVCkFwN,Hey Julie,53,power-pop,Welcome Interstate Managers,Fountains Of Wayne,7,1,4,0.39,0.739,0.554,0.0,0.0785,-5.668,0.0363,0.978,137.013,156933
3Xv7HfxImWGCAwwnmk0M1g,Off Course,5,power-pop,Go,The Primary 5,9,1,4,0.00145,0.516,0.928,0.000338,0.119,-3.174,0.036,0.668,123.043,198053
2nJ4BlDjrElxxwcOX0yGJ0,Lovely New York,11,power-pop,Lovely New York / Girls Keith,Evan Dando,1,0,4,0.432,0.393,0.554,0.245,0.138,-10.464,0.045,0.736,114.613,183947
4inXYz8i3xRpNbxZJ99Clo,Sick of Myself,45,power-pop,100 % Fun,Matthew Sweet,11,1,4,0.0126,0.433,0.829,2.36e-05,0.084,-7.715,0.044,0.822,122.733,218560
7n8UnhZRdmTV37ZV0R5KPy,Church on White,25,power-pop,Stephen Malkmus,Stephen Malkmus,1,1,3,0.000524,0.387,0.534,0.422,0.112,-9.628,0.0266,0.348,157.532,200267
5SsAwKD7iskHbCGk5s0SSd,Shapes,20,power-pop,When I Pretend To Fall,The Long Winters,2,1,4,0.0845,0.487,0.903,0.0869,0.0704,-3.789,0.0598,0.524,134.274,243173
5juw36ofRgJd3jFvxGD9TQ,Stain Yer Blood - Single Version,13,power-pop,The Resterberg,Paul Westerberg,9,1,4,0.00134,0.314,0.936,0.0128,0.131,-5.147,0.0475,0.662,163.658,182827
4BlhaTfnCJ8sgJQWsJjnXt,Untouchable,8,power-pop,Transatlantic Ping Pong,Glenn Tilbrook,0,1,4,0.0217,0.601,0.644,2.47e-06,0.17,-5.524,0.0258,0.555,105.054,252160
13JVOEIM2yBp2vTIaiuUNo,"You (You, You)",1,power-pop,This Affair Never Happened... and Here Are 11 Songs About It,The Bigger Lovers,4,0,4,3.61e-05,0.473,0.945,0.197,0.214,-5.735,0.0727,0.501,130.025,239293
53xhMbWiLFQKul6AJkV3t4,Godless,30,power-pop,Thirteen Tales From Urban Bohemia,The Dandy Warhols,7,1,4,0.00872,0.467,0.709,0.862,0.196,-8.289,0.0323,0.139,111.176,319267
5LkI19KFtfJUjxOxvZavUf,Hanging on the Telephone,49,power-pop,One Way Ticket,The Nerves,5,0,4,0.124,0.58,0.914,2.06e-06,0.23,-5.985,0.0455,0.828,145.98,124893
497Fkp3gRiGrRMoqBTDudr,California - Tchad Blake Mix,65,power-pop,The Guest,Phantom Planet,4,1,4,0.0387,0.4,0.805,5.4e-05,0.109,-7.305,0.0407,0.324,158.459,193933
2ipqEiHeXKGioK1KUNn9Ap,The Maze of Lost Children,0,power-pop,The Maze of Lost Children,Jonny Polonsky,2,1,4,0.00476,0.283,0.58,0.00193,0.143,-4.374,0.0489,0.477,108.15,152500
38kVD98G0YlrEHYVPV0bkf,Band-Girls-Money,30,power-pop,Band - Girls - Money,TSAR,2,1,4,3.73e-05,0.422,0.962,0.000163,0.335,-1.768,0.0489,0.529,90.832,175533
4pd2CTBKlCmOaIL7YQH1S8,Several Thousand,4,power-pop,Fidelity is the Enemy,Jim Boggia,9,1,4,0.0233,0.534,0.511,0.0,0.0807,-4.997,0.0247,0.467,81.025,204227
64bre3W01xlWRe091nXDcP,Carelessly,3,power-pop,Fluorescent (2002 Reissue),Steve Wynn,4,0,4,0.127,0.5,0.722,0.355,0.0579,-9.645,0.0324,0.903,147.987,178680
29CwZPtdhkpmBKGRuGhcJ3,Another Myself,5,power-pop,"Bang, The Earth Is Round",Sugarplastic,2,1,4,0.00412,0.6,0.759,0.0632,0.0841,-5.218,0.0294,0.711,124.789,177627
1dTschRbSqaIDXBQDfVQS2,Ain't Got Nobody,34,power-pop,Everything Will Be Alright In The End,Weezer,1,1,4,0.0107,0.501,0.876,0.000833,0.0378,-4.436,0.115,0.431,116.058,201147
7qhWpxXzjPoSUYPClYxQ0E,Places That Are Gone,19,power-pop,Songs From The Film,Tommy Keene,5,1,4,0.000541,0.291,0.927,0.00047,0.185,-6.004,0.0701,0.545,143.871,233560
2zJOObrK2qGh8chI8Wi0lU,Marathon Man,3,power-pop,The Big Picture,Cotton Mather,4,0,4,0.00304,0.428,0.85,0.00166,0.153,-2.584,0.0444,0.212,107.305,346467
7IsEXPk6qqt30FfQv4SZMa,The Way,63,power-pop,All The Pain Money Can Buy,Fastball,6,0,4,0.143,0.646,0.882,9.67e-06,0.335,-5.648,0.0346,0.908,120.837,257093
6K3sbwuCoW3C6q4Upq9YWd,Date with an Angel,2,power-pop,Blaze of Glory,Game Theory,7,1,4,0.00149,0.532,0.615,0.227,0.0843,-9.678,0.0747,0.592,124.605,198533
5uxb9mE0Jd4oEEECxmNxbP,Peaches,34,power-pop,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,The Presidents Of The United States Of America,1,0,4,0.0146,0.417,0.849,0.000387,0.0673,-4.199,0.0481,0.594,94.267,171693
3ZAvjLEstSSzL6yUPbvuL4,Helen,3,power-pop,Flying High,Paul Collins,9,0,4,0.000228,0.506,0.903,2.43e-05,0.197,-5.239,0.0336,0.711,141.863,188160
0Vte20nDgFbeiUjWe6AhDY,Road To Rouen,39,power-pop,Road To Rouen,Supergrass,9,0,4,0.00152,0.565,0.914,0.0273,0.0514,-7.826,0.057,0.49,120.53,231453
5YhQF2eV8whKNOO0d0JdTz,If Memory Serves,0,power-pop,Lovesick Blues,Chris Stamey,3,1,4,0.0985,0.617,0.458,6.37e-05,0.146,-8.665,0.0273,0.5,117.879,223815
2F0ADF1oXdIQPrjDzI24jQ,Arnaldo Said,3,power-pop,Jardim Elétrico: a Tribute to Os Mutantes,Wondermints,5,0,4,0.051,0.61,0.798,0.000724,0.405,-6.108,0.0275,0.946,141.378,228427
2hQWTchxUnCXdYqEXtj0b8,Jet Fighter,21,power-pop,The Hidden World Revealed,The Three O'Clock,9,1,4,0.0319,0.509,0.921,2.71e-06,0.107,-4.868,0.0703,0.9,138.374,205224
0O5DYGRFYVE7fZxqUmxUCq,The Trench,1,power-pop,The Figgs Anthology: 1000 People Grinning,The Figgs,3,1,4,0.00684,0.566,0.788,0.0,0.329,-6.238,0.0292,0.925,129.199,163467
6RDMoA86XmfIyFGWmm9TkJ,Do It Anyway,34,power-pop,The Sound Of The Life Of The Mind,Ben Folds Five,2,0,4,0.0605,0.365,0.791,7.37e-05,0.189,-6.746,0.0484,0.765,134.774,262947
09iS7q6Q5PXufKNtAr6MJf,Balloon Man,30,power-pop,Greatest Hits,Robyn Hitchcock & The Egyptians,7,1,4,0.0104,0.527,0.815,0.00399,0.0982,-7.583,0.0612,0.961,175.075,213533
0jKNqa354uv4e2GrVIiy2j,Numbers With Wings,15,power-pop,Numbers With Wings,The Bongos,11,0,4,0.000866,0.43,0.881,0.174,0.146,-8.888,0.0487,0.647,129.31,264600
0TOqzKx2c6EZ93Myjl1vIT,It's Nice to Be Nice,15,power-pop,A Rose in a Garden of Weeds: A Preamble Through the History of Pugwash...,Pugwash,2,1,3,0.0933,0.551,0.623,0.172,0.0935,-5.864,0.0282,0.587,114.307,207080
7KTURzK8y1dyigxxDqz5ip,The Old Laughing Lady,0,power-pop,Grey Holiday / Old Laughing Lady - Single,The Orange Peels,7,1,4,0.196,0.383,0.795,0.00371,0.439,-5.906,0.0564,0.472,159.996,407922
2k4cyy2n2nY2xP2D3OXXZw,The Mighty Sparrow,15,power-pop,The Brutalist Bricks,Ted Leo and the Pharmacists,2,1,4,0.0095,0.42,0.902,0.00031,0.402,-4.201,0.105,0.324,170.913,157280
2IFk3YyJSjwHzg53tTu1C0,She Don't Care About Time,1,power-pop,Inner Grooves,The Grip Weeds,2,1,4,0.000699,0.56,0.85,0.0,0.3,-3.755,0.032,0.873,132.392,148533
41KPpw0EZCytxNkmEMJVgr,One - Radio Edit,60,progressive-house;progressive-house;progressive-house;techno;techno;techno;work-out;work-out;work-out,One (Your Name),Swedish House Mafia,0,1,4,0.0075,0.802,0.781,0.825,0.147,-6.564,0.0368,0.622,125.026,169920
5ol8eJmuJXe4vbwPpVW4Xl,Conscindo - Original Club Mix,25,progressive-house,Conscindo,Mark Knight;Wolfgang Gartner,7,1,4,0.000191,0.751,0.942,0.102,0.11,-4.693,0.0638,0.0529,128.013,450247
4grUGQeAfNs6yQOdgEkncM,Raise Your Weapon,50,progressive-house;progressive-house;progressive-house;techno;techno;techno;trance;trance;trance,4x4=12,deadmau5,1,1,4,0.0166,0.507,0.699,0.00172,0.112,-7.483,0.0814,0.0744,139.909,502909
57bsQViLxCElO7yp5gWzpN,Panta Rei,21,progressive-house,Impermanence,Agoria,9,0,4,0.0408,0.56,0.658,0.826,0.0901,-8.774,0.0557,0.409,123.96,401268
0f3bFQ5mV4hUJS42Xcwluq,Falling - Tommy Trash Version,6,progressive-house,Falling,Tommy Trash,8,1,4,0.123,0.669,0.947,0.0039,0.956,-2.882,0.279,0.0756,128.99,320000
57JQxufyIDNqKN6mKloObO,Into The Light (feat. Mariana Bell),27,progressive-house,Into The Light (feat. Mariana Bell),Sander van Doorn;DubVision;Mako;Mariana Bell,0,0,4,0.000464,0.536,0.94,0.839,0.0554,-5.27,0.0449,0.25,127.972,377812
5pXChtct58oBUWI1Xsvdrb,Back To Solaris,10,progressive-house,Pinkstar House Anthems Ibiza 2010,George F. Zimmer,11,1,3,0.01,0.752,0.816,0.854,0.122,-7.394,0.0513,0.501,127.004,415173
4sKxpfxfS5AdVczPBtv4QX,Bigfoot - Original Mix,45,progressive-house,Bigfoot,W&W,5,0,4,0.00108,0.661,0.887,0.757,0.0756,-3.996,0.0736,0.159,127.992,270000
742ZwZgUSqAKqMAaISnQII,Claymore - Original Mix,14,progressive-house,Claymore,Jordy Dazz,1,1,4,0.00318,0.762,0.977,0.859,0.0726,-2.804,0.0581,0.471,127.996,336563
64y85LeHY8Z6OlTOM9cpKD,Beam Me Up - Radio Edit,51,progressive-house,Eject,CAZZETTE,0,1,4,0.00876,0.568,0.867,2.87e-06,0.0779,-3.21,0.0458,0.357,125.98,203800
7BHA1t2y6GupZgZqpsnug5,Reverie,11,progressive-house,Reverie,Marcus Schössow,2,1,4,0.0207,0.581,0.971,0.813,0.219,-7.372,0.0402,0.0793,126.006,342857
493bzVItLxIufCk9CoaRX2,Munster,10,progressive-house,Hardwell Presents Revealed Volume 3,Hardwell;JoeySuki,2,1,4,0.00317,0.594,0.95,0.835,0.0724,-3.737,0.0788,0.0786,128.011,348867
2V58Hkl1c5Lq7KTa3AiIQp,Megalodon,29,progressive-house,Megalodon,KSHMR,1,1,3,0.0168,0.3,0.893,0.777,0.09,-3.916,0.0942,0.236,191.988,244135
1VIFIm7UeufcVIF2vZBbsx,Shivers,2,progressive-house,Shivers,ZIGGY;Dustin Lenji,11,0,4,0.0001,0.689,0.947,0.185,0.249,-5.302,0.059,0.0362,128.02,378755
6Wqk68h7bjH0ZAsmwaQIWo,Knas,36,progressive-house,Club Session Mixed By the Tune Brothers,Steve Angello,6,1,4,0.000917,0.795,0.532,0.69,0.104,-6.712,0.0782,0.312,127.992,270692
40qjDdULzkFRlivTqTggLH,Adore You - Remix,42,progressive-house,Adore You (Remix),Miley Cyrus;Cedric Gervais,9,0,4,0.1,0.377,0.904,0.0527,0.318,-2.912,0.0821,0.473,127.796,215088
41ouFvUM1kSZ2YcRgAnag0,Escape,18,progressive-house,Escape,3LAU;Paris & Simo;Bright Lights,8,0,4,0.00063,0.576,0.875,0.0602,0.229,-4.849,0.257,0.12,128.026,275232
6AE0G24YXnDyEgE4L0efpB,Tremor - Sensation 2014 Anthem,58,progressive-house,Gold Skies,Dimitri Vegas & Like Mike;Martin Garrix,6,0,4,0.000351,0.631,0.939,0.747,0.955,-4.21,0.0363,0.452,127.992,294467
1SS2ByUiCLAqfumWNClWKA,Halo,16,progressive-house,Halo,Dirty South & Deniz Koyu,3,1,4,0.00223,0.667,0.839,0.458,0.0353,-7.282,0.0502,0.468,128.006,358125
4RX1akxesJEFSvStbMQnop,Sweet Nothing (feat. Florence Welch) - Tiësto Remix,23,progressive-house,Sweet Nothing (feat. Florence Welch),Calvin Harris;Florence Welch;Tiësto,8,0,4,0.0102,0.662,0.62,0.147,0.0576,-7.419,0.299,0.393,127.977,308533
4uzkObZGecsauNx4ZLwjJf,Triangle & Strings - Tom Middleton Remix,5,progressive-house,50 Ibiza Tunes 2011,Glenn Morrison,11,1,4,0.00913,0.836,0.555,0.749,0.0699,-9.987,0.154,0.304,128.011,528381
2LjCDa2D7ub6s0tZ9SP4f3,Magnetic North,25,progressive-house,Airdrawndagger,Sasha,1,1,4,0.0082,0.6,0.687,0.905,0.111,-12.465,0.0438,0.242,130.019,317707
4h0keupWjEvm8TZj0krmyz,Streets of NY,3,progressive-house,Streets of NY,Radion6,1,1,4,0.00453,0.669,0.887,0.517,0.112,-6.631,0.0367,0.0344,131.995,338442
4WIXiJVpULdTIVDtOANKwG,Tomahawk - Original Mix,24,progressive-house;progressive-house;trance;trance,Tomahawk,BT;Adam K,10,0,4,0.00105,0.748,0.745,0.841,0.139,-7.002,0.0483,0.233,130.015,547057
1VTNoEIbykxCRIc0t4fuLf,Las Vegas,3,progressive-house,Las Vegas,Marcus Schössow,7,1,4,0.00349,0.657,0.894,0.89,0.0643,-6.515,0.0575,0.263,128.01,405023
5HZQipw98poTN9zRpZIkQO,Lift Off! - Original Mix,27,progressive-house,Lift Off!,W&W,8,1,4,0.00137,0.702,0.818,0.218,0.0655,-5.261,0.0935,0.372,128.006,300000
1xv643DzzxPfEKnMvbjDCM,Endorphins - Tommy Trash Remix,24,progressive-house,Endorphins,Sub Focus;Alex Clare,11,0,4,0.0149,0.722,0.935,0.0843,0.238,-3.862,0.0642,0.259,129.008,374815
4DaGEoeEIiozRTKzMCMmB3,Kidsos,33,progressive-house,Kidsos,Sebastian Ingrosso,5,1,4,0.115,0.684,0.862,0.862,0.0715,-7.549,0.0467,0.0992,125.015,399679
6ujuwqUK1m5r9J6OHiwNSw,Sweet Dreams - Avicii Swede Dreams Mix,24,progressive-house,Avicii Presents Strictly Miami (DJ Edition; Unmixed),Avicii,3,0,4,0.015,0.883,0.682,0.33,0.349,-8.152,0.0867,0.143,128.016,353593
2KNsflubHgQQJJ1KEGvFNv,Avaritia,31,progressive-house,while(1<2),deadmau5,2,1,4,0.0229,0.756,0.727,0.875,0.0751,-7.042,0.0736,0.0318,128.025,402955
77w8cBOdasP7aNcPD9Dec8,The Longest Road - deadmau5 Remix Edit,58,progressive-house,The Longest Road,Morgan Page;Lissie;deadmau5,1,1,4,0.00385,0.699,0.737,0.000471,0.0392,-6.724,0.0368,0.543,124.981,239213
0SVhHS8kIlAq1e3AWjotdv,Hold Me,12,progressive-house,Hold Me,Suspect 44,5,0,4,0.000285,0.695,0.722,0.603,0.0744,-7.813,0.0422,0.643,127.008,383511
2sLxxadG6BgHdMGgXGGmiq,Feel The Energy (Sunrise Festival 2013 Anthem) - Instrumental Mix,8,progressive-house,Feel The Energy (Sunrise Festival 2013 Anthem) [Instrumental Mix],Skytech;Fafaq;Alex,7,1,4,0.000239,0.635,0.741,0.729,0.213,-7.408,0.0554,0.169,128.017,345000
0XFYgqRSB0gniIAt0rWRsK,MIAO,4,progressive-house,Ibiza 2013,Thomas Gold,11,0,4,0.00224,0.649,0.949,0.904,0.0423,-4.386,0.0852,0.0836,127.982,339139
373wC60kaS4EfRUfMPUQrX,Eyes Wide Open (feat. Kate Elsworth),23,progressive-house,Eyes Wide Open (feat. Kate Elsworth) - Single,Dirty South & Thomas Gold,10,0,4,0.000581,0.603,0.867,0.25,0.0595,-5.158,0.048,0.663,127.988,322617
6JvgfGd1V2nnjGQ5sSqMX2,Heart Is King,24,progressive-house,Heart Is King,Axwell,7,1,4,0.000211,0.706,0.746,0.858,0.0889,-4.547,0.142,0.26,127.954,414923
2VtX9viww814jnWFERUhAS,Follow You Down,46,progressive-house,Clarity,Zedd;Bright Lights,9,0,4,0.00792,0.688,0.694,0.0117,0.365,-5.335,0.0451,0.576,128.009,347280
3pyjcuzYO3gvM19Vfhm31W,Kiss the World Away,1,progressive-house,"Kiss the World Away, Part 1",Vas Floyd;Sara Shevlin,8,0,4,0.115,0.909,0.577,0.557,0.0583,-10.054,0.203,0.704,123.993,580646
36I2QutvQZvAsnGDhIY3en,Molly's E - Nicky Romero Molly's E Remix,5,progressive-house,Marquee,Junkie XL;Nicky Romero,1,1,4,0.0312,0.848,0.881,0.922,0.286,-4.145,0.114,0.392,126.005,328133
6KQUZNUMApkQhBVjQokILL,Don't Give Up,36,progressive-house,Don't Give Up,Fedde Le Grand,7,0,4,0.000358,0.501,0.882,0.373,0.739,-5.276,0.181,0.339,127.994,321956
7BKS8TkP7mYLncyP0V8Tf8,No Beef - Instrumental Mix,19,progressive-house,No Beef,Afrojack;Steve Aoki,11,0,4,0.00679,0.746,0.798,0.676,0.0658,-7.255,0.0388,0.256,127.98,362096
0bo4Du9ftQg1dWHhI9Zsr9,Chasing Summers - R3hab & Quintino Remix,29,progressive-house,"Miami 2013 (Mixed by MYNC, R3hab and Nari & Milani)",Tiësto,5,0,4,0.000121,0.576,0.942,0.931,0.355,-3.401,0.0656,0.0296,128.037,281250
2rD2nrkfu74e49aGJ25lIs,Rasta Funk,12,progressive-house,Rasta Funk,Danny Avila,1,1,4,0.000971,0.731,0.842,0.0238,0.263,-4.778,0.0859,0.18,127.993,345052
6llSTkaigrjZi0pNEtJJMm,Odessa - Bigroom Mix,8,progressive-house,Odessa (Bigroom Mix),Starkillers;Dmitry Ko;smashBOX,5,0,4,0.00155,0.697,0.916,0.812,0.128,-5.177,0.0406,0.319,128.011,348281
7odhFFOa8svhDv5ISoGlvD,Loops & Tings,20,progressive-house,Loops & Tings,Dimitri Vegas & Like Mike;Yves V,0,1,4,0.00336,0.816,0.488,0.166,0.176,-6.89,0.0413,0.19,130.005,345718
2W3nUEZ1dP9tu8mycMWdg0,Toxic Rush - Extended Mix,15,progressive-house,Toxic Rush,Jewelz;Scott Sparks,8,1,4,0.103,0.813,0.811,0.907,0.416,-6.083,0.071,0.302,128.001,340781
1FMRxA2Ql5vSsnWFuaDbsu,Silhouettes - Original Mix,42,progressive-house,Silhouettes,Avicii,5,0,4,0.064,0.716,0.521,0.691,0.0517,-8.19,0.0604,0.365,128.01,420013
73vxxiH1EZ82f5ljF66UNp,Koko - R3hab Remix,4,progressive-house,Koko (The Remixes),Sander van Doorn,5,1,4,0.000141,0.731,0.776,0.658,0.107,-3.473,0.0409,0.129,127.98,313751
6gWrairivzfDEbtM0OAEvF,No Beef (feat. Miss Palmer) - Radio Edit,41,progressive-house,No Beef,Afrojack;Steve Aoki;Miss Palmer,11,0,4,0.0854,0.715,0.722,0.221,0.0693,-5.692,0.0383,0.49,127.945,208125
2JcRRUSHROj9abCyANAadf,Umbrella - Original Mix,11,progressive-house,Umbrella EP,Chymera,5,1,4,0.0047,0.802,0.678,0.911,0.0854,-12.338,0.0494,0.392,122.003,445067
6OtwPKb0RiYyq9e8DcuzpG,Everyday,2,progressive-house,Everyday,Evol Wavez,10,0,4,0.000922,0.613,0.695,0.925,0.266,-5.334,0.0445,0.36,127.995,386250
0qWcjztNsk3X1sYenWmRaX,The Bottle Song - D-wayne Remix,1,progressive-house,The Bottle Song (The Remixes),R3HAB;D-wayne,0,1,4,0.0343,0.728,0.82,0.911,0.282,-6.832,0.0572,0.157,127.982,361890
591nHHHzZl1NLt9PMKpinM,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,61,progressive-house;progressive-house;turkish;turkish,I Could Be The One [Avicii vs Nicky Romero],Avicii;Nicky Romero,6,0,4,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,0.638,127.946,208320
7tqb6MW8ZZ0amfA7EsAHXa,Finally Here,6,progressive-house,Finally Here,Sunnery James & Ryan Marciano,9,0,4,0.0176,0.654,0.647,0.0577,0.0576,-3.324,0.0408,0.0745,128.0,330000
7d6D9OAsPDIi8NcuIfzAjL,Elements - EDX Radio Mix,24,progressive-house,Pinkstar House Anthems Ibiza 2010,Dinka,6,0,4,0.00332,0.518,0.84,0.473,0.174,-5.632,0.0384,0.456,126.968,182362
1BKjDzqyKiIirDU0uQ4FJ2,Waters - Pierce Remix,2,progressive-house,Piemont Records - The Remixes,Andreas Henneberg;Pierce,7,1,4,0.0243,0.519,0.866,0.759,0.35,-8.789,0.0718,0.39,123.967,451875
7iMKcwjbbDUjuFpNINpHyJ,Can't Stop Now - Matisse & Sadko Remix,7,progressive-house,Can't Stop Now (Remixes),The Aston Shuffle,11,0,4,0.015,0.58,0.932,0.0635,0.18,-4.766,0.15,0.382,128.008,371265
2BnUzk5iTopLAlUDdNZWUR,Trio,34,progressive-house,Trio,ARTY;Matisse & Sadko,9,0,4,0.000446,0.575,0.807,0.869,0.112,-6.256,0.0455,0.17,128.012,341250
0dr6B9kQpeX8tJ8VNjfqfO,Surrender (feat. Evermore),9,progressive-house,Surrender (feat. Evermore),Hook N Sling;Evermore,0,0,4,0.000425,0.54,0.933,0.0124,0.146,-3.511,0.0408,0.11,128.032,378765
0K5v1WFP0u0ydsvZGirE1V,Ahead of Us - Radio Edit,34,progressive-house,Ahead of Us (Radio Edit),Tom Swoon;Lush & Simon,2,1,4,0.093,0.441,0.673,0.0,0.688,-4.267,0.0355,0.421,128.024,196875
703R37cwg5AWVSjnLwboPs,Here & Now,20,progressive-house,Here & Now,Ummet Ozcan,10,0,4,0.00244,0.735,0.887,0.736,0.129,-8.185,0.0525,0.16,128.005,376885
5e2kLUXwnfIUvR2luILWDY,August Lovers - Original Mix,9,progressive-house,Natura Sonoris: Summer Ceremony 2011,Dosem,9,0,4,0.0265,0.748,0.62,0.716,0.106,-10.905,0.187,0.124,122.024,440655
00jhwzGOnCJLiNfyxNvoDN,Eyes - Extended Mix,27,progressive-house,Eyes (feat. Mindy Gledhill),Kaskade;Mindy Gledhill,0,1,4,0.000719,0.632,0.488,0.23,0.0751,-8.101,0.0469,0.213,128.013,435745
17pfB4FoccaPK2iTXj5DEG,Pressure,4,progressive-house,Pressure,John Dahlbäck,5,0,4,0.00121,0.75,0.84,0.0276,0.0845,-5.648,0.135,0.347,128.007,386250
6tJduU6qs41MnHBhNawClq,Yee - Radio Edit,19,progressive-house,Yee,Deorro,5,0,4,0.143,0.717,0.993,0.855,0.108,-4.116,0.0457,0.617,127.996,168753
5AI3AO39mQi7oJsgA9DRu8,Puzzle,32,progressive-house,Puzzle,Quintino;Blasterjaxx,6,0,4,0.000108,0.666,0.894,0.721,0.169,-4.422,0.0511,0.0424,129.993,360168
7JgDgtOXzE9yCWMsmCxrey,Just Can't Stay Away (feat. Max'C),14,progressive-house,Just Can't Stay Away (feat. Max'C),Hard Rock Sofa;DJ Squire;Max'C,11,1,4,0.000673,0.644,0.895,0.732,0.765,-3.168,0.0377,0.515,127.99,385356
1Plsj9K6EvGEfYfU2GF6gD,Don't Blame The Party (Mode) [feat. Heather Bright] - Radio Edit,30,progressive-house,Don't Blame The Party (Mode) [feat. Heather Bright] [Radio Edit],Bingo Players;Heather Bright,1,0,4,0.0028,0.599,0.751,0.000123,0.384,-5.014,0.0393,0.227,126.941,179997
1PWjRYOQBuzCM7BJtOK4UY,How We Do - Original Mix,46,progressive-house,How We Do,Hardwell;Showtek,1,1,4,0.000456,0.668,0.889,0.863,0.0623,-4.661,0.116,0.0619,129.994,326192
0AsQJVr7DheolfNqxXlPcg,Little Man Lion,2,progressive-house,Little Man Lion,Felix Leiter,0,1,4,0.000108,0.755,0.823,0.86,0.107,-5.174,0.0527,0.0422,128.006,482451
